length,sol_ciph_LW,sol_exact
64.0,-0.5468619736620288,-0.5528950104948216
64.0,-0.46267966283198675,-0.469126832692346
64.0,-0.3740414939227748,-0.38084070704023004
64.0,-0.2818011009594344,-0.288886877190609
64.0,-0.18684680934668094,-0.19415090879201147
64.0,-0.090093080819215,-0.09754516100806414
64.0,0.0075681871298188316,2.4492935982947064e-16
64.0,0.10551597817575105,0.0980171403295605
64.0,0.2024475926640283,0.19509032201612872
64.0,0.29742952616784696,0.2902846772544625
64.0,0.38954705074168566,0.3826834323650904
64.0,0.4779130242693521,0.4713967368259979
64.0,0.561676434121261,0.5555702330196022
64.0,0.6400305928646866,0.6343932841636459
64.0,0.7122209071255765,0.7071067811865477
64.0,0.7775521447117906,0.7730104533627369
64.0,0.8353951300909587,0.8314696123025455
64.0,0.8851928036902214,0.881921264348355
64.0,0.9264655867011408,0.9238795325112866
64.0,0.9588159996548948,0.9569403357322089
64.0,0.9819324903815583,0.9807852804032304
64.0,0.9955924344514145,0.9951847266721969
64.0,0.9996642791317708,1.0
64.0,0.9941088103329438,0.9951847266721969
64.0,0.9789795302539187,0.9807852804032303
64.0,0.9544221421361563,0.9569403357322088
64.0,0.9206731470476495,0.9238795325112865
64.0,0.8780575662672264,0.8819212643483549
64.0,0.8269858111156649,0.8314696123025452
64.0,0.7679497305307489,0.7730104533627367
64.0,0.7015178742429319,0.7071067811865475
64.0,0.6283300173310535,0.6343932841636453
64.0,0.5490909988851442,0.555570233019602
64.0,0.4645639339474772,0.47139673682599764
64.0,0.37556286436706937,0.38268343236508967
64.0,0.28294491909757735,0.2902846772544621
64.0,0.18760205958179174,0.19509032201612836
64.0,0.09045248968749443,0.09801714032956059
64.0,-0.007568187132043709,-1.2246467991473532e-16
64.0,-0.10551597816843437,-0.09801714032956083
64.0,-0.2024475926638612,-0.1950903220161286
64.0,-0.2974295261636485,-0.2902846772544624
64.0,-0.3895470507419141,-0.3826834323650899
64.0,-0.47791302426612103,-0.47139673682599786
64.0,-0.5616764341224078,-0.5555702330196022
64.0,-0.6400305928714909,-0.6343932841636455
64.0,-0.712220907124104,-0.7071067811865476
64.0,-0.7775521447164276,-0.7730104533627371
64.0,-0.835395130089738,-0.8314696123025453
64.0,-0.8851928036970192,-0.881921264348355
64.0,-0.9264655866979595,-0.9238795325112867
64.0,-0.9588159996511811,-0.9569403357322089
64.0,-0.981932490381844,-0.9807852804032304
64.0,-0.9955924344528126,-0.9951847266721969
64.0,-0.9996642791343194,-1.0
64.0,-0.9941088103369994,-0.9951847266721968
64.0,-0.9789795302563213,-0.9807852804032304
64.0,-0.9544221421343674,-0.9569403357322089
64.0,-0.9206731470459526,-0.9238795325112867
64.0,-0.8780575662601604,-0.8819212643483549
64.0,-0.8269858111149829,-0.8314696123025452
64.0,-0.7679497305387867,-0.7730104533627369
64.0,-0.7015178742461476,-0.7071067811865475
64.0,-0.6283300173389936,-0.6343932841636455
64.0,-0.5490909988791178,-0.5555702330196022
64.0,-0.46456393394843953,-0.47139673682599764
64.0,-0.375562864363838,-0.3826834323650898
64.0,-0.2829449190936094,-0.29028467725446233
64.0,-0.18760205958320403,-0.19509032201612825
64.0,-0.09045248968501987,-0.0980171403295606
64.0,0.007535195153185128,2.437499580158879e-16
64.0,0.10493861389390151,0.09754516100806404
64.0,0.20133141641263827,0.19415090879201194
64.0,0.2957852873399836,0.2888868771906092
64.0,0.38739058425500034,0.38084070704023065
64.0,0.47526509807301004,0.4691268326923463
64.0,0.558562549190549,0.5528950104948216
64.0,0.636480737621523,0.6313385071030754
64.0,0.7082692686121144,0.7037018687631914
64.0,0.7732367793666673,0.7692881967445463
64.0,0.8307575972359805,0.8274658588555462
64.0,0.8802777653133156,0.877674572406916
64.0,0.921320377300342,0.9194308000402819
64.0,0.9534901704034651,0.9523324064572587
64.0,0.976477331945451,0.9760625312022029
64.0,0.9900604829759693,0.9903926402016153
64.0,0.9941088103333882,0.9951847266721969
64.0,0.9885833264150179,0.9903926402016153
64.0,0.9735372446431182,0.9760625312022028
64.0,0.9491154670229709,0.9523324064572586
64.0,0.9155531886166843,0.9194308000402818
64.0,0.873173632509203,0.8776745724069159
64.0,0.8223849369882626,0.827465858855546
64.0,0.763676224969277,0.7692881967445461
64.0,0.6976128934313247,0.7037018687631912
64.0,0.6248311683870056,0.6313385071030747
64.0,0.5460319776150006,0.5528950104948214
64.0,0.46197420041069376,0.469126832692346
64.0,0.3734673591161914,0.38084070704022993
64.0,0.2813638229901156,0.2888868771906088
64.0,0.18655059943591726,0.19415090879201158
64.0,0.08994079163593326,0.09754516100806412
64.0,-0.007535195150654338,-1.2187497900794394e-16
64.0,-0.10493861388974136,-0.09754516100806436
64.0,-0.20133141641809563,-0.19415090879201183
64.0,-0.29578528734125853,-0.28888687719060907
64.0,-0.3873905842494407,-0.38084070704023015
64.0,-0.47526509807494255,-0.46912683269234623
64.0,-0.5585625491935727,-0.5528950104948216
64.0,-0.6364807376167002,-0.6313385071030749
64.0,-0.7082692686122917,-0.7037018687631913
64.0,-0.7732367793628013,-0.7692881967445465
64.0,-0.83075759724267,-0.8274658588555461
64.0,-0.8802777653156414,-0.877674572406916
64.0,-0.9213203772997862,-0.919430800040282
64.0,-0.9534901704068749,-0.9523324064572587
64.0,-0.9764773319384881,-0.9760625312022029
64.0,-0.9900604829709545,-0.9903926402016153
64.0,-0.9941088103350724,-0.9951847266721969
64.0,-0.98858332640963,-0.9903926402016152
64.0,-0.9735372446507827,-0.9760625312022029
64.0,-0.9491154670266804,-0.9523324064572587
64.0,-0.9155531886138017,-0.919430800040282
64.0,-0.8731736325030598,-0.8776745724069159
64.0,-0.8223849369910688,-0.827465858855546
64.0,-0.7636762249746243,-0.7692881967445463
64.0,-0.6976128934371794,-0.7037018687631912
64.0,-0.624831168388318,-0.6313385071030749
64.0,-0.546031977612962,-0.5528950104948216
64.0,-0.46197420041239445,-0.469126832692346
64.0,-0.3734673591120143,-0.38084070704023004
64.0,-0.2813638229867639,-0.288886877190609
64.0,-0.18655059943575675,-0.19415090879201147
64.0,-0.08994079163324019,-0.09754516100806414
64.0,0.007429635119105409,2.4022311085933105e-16
64.0,0.10335063339147342,0.09613376846245078
64.0,0.19827630856665748,0.1913417161825453
64.0,0.29129247450848395,0.28470693857777923
64.0,0.38150333466945685,0.3753302775178658
64.0,0.468040109176168,0.46233898070905416
64.0,0.5500694015750905,0.5448951067758185
64.0,0.6268012249352898,0.6222035950943676
64.0,0.6974966098592332,0.6935199226610738
64.0,0.7614747211341123,0.7581572742560001
64.0,0.8181194145876446,0.8154931568489172
64.0,0.8668851708454092,0.8649753945474729
64.0,0.9073023490162139,0.9061274463528876
64.0,0.9389817095890077,0.9385529955102759
64.0,0.9616181629963548,0.9619397662556433
64.0,0.9749937078254439,0.9760625312022028
64.0,0.978979530259036,0.9807852804032303
64.0,0.9735372446486406,0.9760625312022028
64.0,0.9587192631855114,0.9619397662556431
64.0,0.9346682911240081,0.9385529955102758
64.0,0.9016159524845871,0.9061274463528874
64.0,0.8598805593469906,0.8649753945474727
64.0,0.8098640463649761,0.815493156848917
64.0,0.7520480998975199,0.7581572742559999
64.0,0.6869895191152248,0.6935199226610735
64.0,0.6153148537193454,0.622203595094367
64.0,0.5377143699167624,0.5448951067758183
64.0,0.4549354027926055,0.4623389807090539
64.0,0.36777515903674646,0.3753302775178651
64.0,0.2770730394566112,0.28470693857777885
64.0,0.18370255503965952,0.19134171618254495
64.0,0.08856291460213817,0.09613376846245086
64.0,-0.007429635115919825,-1.2011155542966553e-16
64.0,-0.10335063339107953,-0.09613376846245109
64.0,-0.19827630856425402,-0.1913417161825452
64.0,-0.2912924745050079,-0.2847069385777791
64.0,-0.3815033346728603,-0.3753302775178653
64.0,-0.46804010917641736,-0.4623389807090541
64.0,-0.5500694015722268,-0.5448951067758185
64.0,-0.6268012249339651,-0.6222035950943672
64.0,-0.6974966098564991,-0.6935199226610737
64.0,-0.7614747211364036,-0.7581572742560003
64.0,-0.8181194145899292,-0.8154931568489171
64.0,-0.866885170846034,-0.8649753945474729
64.0,-0.9073023490185773,-0.9061274463528877
64.0,-0.9389817095877837,-0.9385529955102759
64.0,-0.9616181629950938,-0.9619397662556433
64.0,-0.9749937078191474,-0.9760625312022028
64.0,-0.9789795302559442,-0.9807852804032303
64.0,-0.9735372446495655,-0.9760625312022027
64.0,-0.9587192631859265,-0.9619397662556433
64.0,-0.9346682911264212,-0.9385529955102759
64.0,-0.9016159524866743,-0.9061274463528877
64.0,-0.85988055934105,-0.8649753945474727
64.0,-0.8098640463603266,-0.815493156848917
64.0,-0.7520480998919555,-0.7581572742560001
64.0,-0.6869895191156621,-0.6935199226610735
64.0,-0.6153148537176335,-0.6222035950943672
64.0,-0.5377143699139002,-0.5448951067758185
64.0,-0.45493540278332073,-0.4623389807090539
64.0,-0.36777515903677166,-0.3753302775178652
64.0,-0.27707303945388934,-0.28470693857777907
64.0,-0.18370255503960634,-0.19134171618254484
64.0,-0.0885629145975644,-0.09613376846245088
64.0,0.0072525236369878985,2.3438278382588863e-16
64.0,0.10076732979208301,0.09379655517448066
64.0,0.19331169147692656,0.18668979824821894
64.0,0.2839943559025879,0.2777851165098012
64.0,0.37194199942524636,0.36620521224660363
64.0,0.456307638171698,0.45109855160133816
64.0,0.5362787849192712,0.5316475653085996
64.0,0.6110852738094601,0.6070765223338179
64.0,0.6800066774617307,0.6766590005871764
64.0,0.7423792450746967,0.7397248827654443
64.0,0.7976022947404083,0.7956668099479274
64.0,0.8451439982917731,0.843946030794889
64.0,0.884546503130149,0.8840975900174668
64.0,0.9154303416144399,0.9157348061512727
64.0,0.9374980854709776,0.9385529955102759
64.0,0.9505372102776037,0.9523324064572586
64.0,0.9544221421305134,0.9569403357322088
64.0,0.9491154670220774,0.9523324064572586
64.0,0.9346682911293097,0.9385529955102758
64.0,0.9112197486415309,0.9157348061512726
64.0,0.878995661860629,0.8840975900174667
64.0,0.8383063663397307,0.8439460307948888
64.0,0.7895437222528129,0.7956668099479272
64.0,0.7331773405054212,0.7397248827654441
64.0,0.6697500601744485,0.6766590005871762
64.0,0.599872720642707,0.6070765223338173
64.0,0.5242182788864623,0.5316475653085994
64.0,0.44351532853688647,0.4510985516013379
64.0,0.3585410831277761,0.36620521224660296
64.0,0.2701138910902303,0.27778511650980087
64.0,0.17908535462118866,0.1866897982482186
64.0,0.08633212828767083,0.09379655517448074
64.0,-0.007252523635452454,-1.1719139191294432e-16
64.0,-0.10076732978907571,-0.09379655517448096
64.0,-0.19331169147605914,-0.18668979824821885
64.0,-0.2839943558987729,-0.27778511650980114
64.0,-0.3719419994283706,-0.36620521224660313
64.0,-0.4563076381717433,-0.4510985516013381
64.0,-0.53627878492206,-0.5316475653085996
64.0,-0.6110852738105094,-0.6070765223338175
64.0,-0.6800066774577995,-0.6766590005871763
64.0,-0.7423792450820814,-0.7397248827654446
64.0,-0.7976022947422816,-0.7956668099479273
64.0,-0.8451439982930309,-0.843946030794889
64.0,-0.8845465031333343,-0.8840975900174669
64.0,-0.9154303416097713,-0.9157348061512727
64.0,-0.9374980854712087,-0.9385529955102759
64.0,-0.9505372102737477,-0.9523324064572586
64.0,-0.954422142135476,-0.9569403357322088
64.0,-0.9491154670250295,-0.9523324064572585
64.0,-0.9346682911273297,-0.9385529955102759
64.0,-0.9112197486439029,-0.9157348061512727
64.0,-0.8789956618577208,-0.8840975900174669
64.0,-0.8383063663388318,-0.8439460307948888
64.0,-0.7895437222528159,-0.7956668099479272
64.0,-0.7331773405019647,-0.7397248827654443
64.0,-0.6697500601716357,-0.6766590005871762
64.0,-0.5998727206416165,-0.6070765223338175
64.0,-0.5242182788921537,-0.5316475653085996
64.0,-0.4435153285358727,-0.4510985516013379
64.0,-0.358541083130922,-0.366205212246603
64.0,-0.27011389108771783,-0.2777851165098011
64.0,-0.17908535461672354,-0.1866897982482185
64.0,-0.08633212828295146,-0.09379655517448075
64.0,0.007005566387993417,2.2628522245754e-16
64.0,0.09721358172098517,0.09055602978576753
64.0,0.18648537712306537,0.18023995550173735
64.0,0.2739612163991762,0.2681880719170425
64.0,0.35879865939956423,0.35355339059327423
64.0,0.44018067516542403,0.43551379684614894
64.0,0.5173235104104732,0.5132799671593365
64.0,0.5894842374498923,0.5861029708014089
64.0,0.6559679090319303,0.6532814824381883
64.0,0.716134251071245,0.714168536279103
64.0,0.7694038287814954,0.7681777567114163
64.0,0.8152636270331137,0.814789005417921
64.0,0.8532719908824608,0.8535533905932734
64.0,0.8830628790127704,0.8840975900174668
64.0,0.9043493888887598,0.9061274463528876
64.0,0.9169265197840027,0.9194308000402818
64.0,0.9206731470489222,0.9238795325112865
64.0,0.915553188610405,0.9194308000402818
64.0,0.9016159524819045,0.9061274463528874
64.0,0.8789956618576307,0.8840975900174667
64.0,0.8479101625009146,0.8535533905932733
64.0,0.8086588247618924,0.8147890054179209
64.0,0.7616196604817486,0.7681777567114161
64.0,0.7072456825262682,0.7141685362791028
64.0,0.6460605420295881,0.6532814824381881
64.0,0.5786534853409961,0.5861029708014084
64.0,0.5056736792718018,0.5132799671593363
64.0,0.42782395922930955,0.43551379684614866
64.0,0.34585406059547386,0.35355339059327356
64.0,0.26055339829409196,0.26818807191704214
64.0,0.17274346433257526,0.18023995550173702
64.0,0.08326991637775621,0.0905560297857676
64.0,-0.007005566389577482,-1.1314261122877e-16
64.0,-0.0972135817282544,-0.09055602978576782
64.0,-0.18648537712499968,-0.18023995550173724
64.0,-0.27396121640293364,-0.2681880719170424
64.0,-0.35879865939637945,-0.3535533905932738
64.0,-0.4401806751669601,-0.4355137968461489
64.0,-0.5173235104059349,-0.5132799671593365
64.0,-0.5894842374451221,-0.5861029708014085
64.0,-0.6559679090291615,-0.6532814824381882
64.0,-0.7161342510672587,-0.7141685362791031
64.0,-0.7694038287833125,-0.7681777567114162
64.0,-0.8152636270278718,-0.814789005417921
64.0,-0.8532719908760205,-0.8535533905932735
64.0,-0.8830628790130045,-0.8840975900174668
64.0,-0.9043493888905916,-0.9061274463528876
64.0,-0.9169265197847754,-0.9194308000402818
64.0,-0.9206731470453993,-0.9238795325112865
64.0,-0.9155531886166857,-0.9194308000402817
64.0,-0.9016159524863369,-0.9061274463528876
64.0,-0.8789956618603055,-0.8840975900174668
64.0,-0.8479101624989773,-0.8535533905932735
64.0,-0.8086588247591128,-0.8147890054179209
64.0,-0.7616196604837924,-0.7681777567114161
64.0,-0.7072456825312405,-0.714168536279103
64.0,-0.6460605420319505,-0.6532814824381881
64.0,-0.5786534853412997,-0.5861029708014085
64.0,-0.5056736792652002,-0.5132799671593365
64.0,-0.4278239592299518,-0.43551379684614866
64.0,-0.34585406060019286,-0.3535533905932737
64.0,-0.26055339829525753,-0.26818807191704236
64.0,-0.17274346433216556,-0.1802399555017369
64.0,-0.08326991638234019,-0.09055602978576761
64.0,0.006691141707115867,2.1600841069683993e-16
64.0,0.09272361371628478,0.08644340032725613
64.0,0.1778631066468168,0.17205430345459194
64.0,0.2612896806246502,0.2560082295852097
64.0,0.3421998921466937,0.33749665651658867
64.0,0.4198145316412439,0.41573480615127284
64.0,0.4933861276924914,0.48996920233895774
64.0,0.5622061456332187,0.5594849272637078
64.0,0.6256118110561167,0.6236125064933357
64.0,0.6829924927422985,0.68173435638416
64.0,0.7337955833595177,0.7332907317490974
64.0,0.7775318213761041,0.7777851165098011
64.0,0.8137800029110274,0.814789005417921
64.0,0.842191038159565,0.843946030794889
64.0,0.8624913133263791,0.8649753945474729
64.0,0.8744853256526212,0.8776745724069159
64.0,0.8780575662570849,0.8819212643483549
64.0,0.8731736325074767,0.8776745724069159
64.0,0.8598805593472767,0.8649753945474727
64.0,0.8383063663359103,0.8439460307948888
64.0,0.8086588247610784,0.8147890054179209
64.0,0.7712234566389304,0.777785116509801
64.0,0.726360785038436,0.7332907317490972
64.0,0.6745028620108635,0.6817343563841598
64.0,0.6161491076972075,0.6236125064933355
64.0,0.5518615006588972,0.5594849272637072
64.0,0.4822591656906765,0.4899692023389575
64.0,0.4080124113238041,0.41573480615127256
64.0,0.32983627439645247,0.33749665651658806
64.0,0.24848363383476849,0.25600822958520936
64.0,0.16473796004983673,0.17205430345459163
64.0,0.07940576965365878,0.08644340032725621
64.0,-0.006691141711497136,-1.0800420534841997e-16
64.0,-0.0927236137237851,-0.08644340032725642
64.0,-0.17786310664985092,-0.17205430345459186
64.0,-0.26128968062981667,-0.25600822958520963
64.0,-0.3421998921467329,-0.3374966565165883
64.0,-0.41981453163576377,-0.4157348061512728
64.0,-0.4933861276978139,-0.48996920233895774
64.0,-0.5622061456309021,-0.5594849272637075
64.0,-0.6256118110556808,-0.6236125064933355
64.0,-0.6829924927426395,-0.6817343563841601
64.0,-0.733795583357303,-0.7332907317490973
64.0,-0.7775318213719438,-0.7777851165098011
64.0,-0.8137800029055998,-0.8147890054179211
64.0,-0.8421910381613138,-0.843946030794889
64.0,-0.8624913133247276,-0.8649753945474729
64.0,-0.8744853256600873,-0.8776745724069159
64.0,-0.8780575662617339,-0.8819212643483549
64.0,-0.8731736325029136,-0.8776745724069158
64.0,-0.8598805593402943,-0.8649753945474729
64.0,-0.8383063663394964,-0.843946030794889
64.0,-0.8086588247553886,-0.8147890054179211
64.0,-0.7712234566422338,-0.777785116509801
64.0,-0.7263607850422311,-0.7332907317490972
64.0,-0.6745028620132675,-0.68173435638416
64.0,-0.6161491076991767,-0.6236125064933355
64.0,-0.5518615006593914,-0.5594849272637075
64.0,-0.4822591656858317,-0.48996920233895774
64.0,-0.40801241132139293,-0.41573480615127256
64.0,-0.3298362743970731,-0.33749665651658817
64.0,-0.24848363384099212,-0.2560082295852096
64.0,-0.16473796005431407,-0.17205430345459152
64.0,-0.07940576965855096,-0.08644340032725623
64.0,0.0063122776681969126,2.0365131985892056e-16
64.0,0.08734066663362909,0.08149827366882384
64.0,0.16752791722527877,0.16221167441072926
64.0,0.24610178239718083,0.24136288805413741
64.0,0.3223055528674538,0.318189645143209
64.0,0.3954053446723244,0.3919520620093974
64.0,0.46469716685708884,0.4619397662556433
64.0,0.5295137013012428,0.5274787380308851
64.0,0.5892307293378325,0.5879378012096795
64.0,0.6432731433421273,0.6427347019633296
64.0,0.691120485330252,0.691341716182545
64.0,0.7323119592362496,0.7332907317490973
64.0,0.7664508686581106,0.7681777567114162
64.0,0.7932084372261535,0.7956668099479273
64.0,0.8123269749333553,0.8154931568489171
64.0,0.8236223598000874,0.827465858855546
64.0,0.8269858111118663,0.8314696123025452
64.0,0.8223849369859078,0.827465858855546
64.0,0.8098640463590033,0.815493156848917
64.0,0.7895437222476662,0.7956668099479272
64.0,0.7616196604797163,0.7681777567114161
64.0,0.7263607850356883,0.7332907317490972
64.0,0.6841066581663844,0.6913417161825449
64.0,0.6352642102061798,0.6427347019633294
64.0,0.5803038206362572,0.5879378012096793
64.0,0.519754788043821,0.5274787380308845
64.0,0.45420023271054494,0.46193976625564315
64.0,0.38427148084936297,0.3919520620093972
64.0,0.31064198456274483,0.3181896451432084
64.0,0.23402083615387445,0.24136288805413708
64.0,0.15514593916316313,0.16221167441072895
64.0,0.07477690196141111,0.08149827366882391
64.0,-0.006312277679665314,-1.0182565992946028e-16
64.0,-0.08734066663799082,-0.08149827366882412
64.0,-0.16752791723123026,-0.16221167441072917
64.0,-0.24610178239864805,-0.2413628880541373
64.0,-0.3223055528676031,-0.3181896451432086
64.0,-0.3954053446764487,-0.3919520620093974
64.0,-0.4646971668641161,-0.4619397662556433
64.0,-0.5295137013011456,-0.5274787380308847
64.0,-0.5892307293370613,-0.5879378012096794
64.0,-0.6432731433397882,-0.6427347019633297
64.0,-0.6911204853261732,-0.691341716182545
64.0,-0.7323119592370434,-0.7332907317490973
64.0,-0.7664508686523168,-0.7681777567114163
64.0,-0.7932084372240809,-0.7956668099479273
64.0,-0.812326974922857,-0.8154931568489171
64.0,-0.8236223598045458,-0.827465858855546
64.0,-0.8269858111122713,-0.8314696123025452
64.0,-0.8223849369861014,-0.8274658588555459
64.0,-0.809864046356419,-0.8154931568489171
64.0,-0.7895437222457663,-0.7956668099479273
64.0,-0.76161966047818,-0.7681777567114163
64.0,-0.7263607850381931,-0.7332907317490972
64.0,-0.6841066581719448,-0.6913417161825449
64.0,-0.6352642102099165,-0.6427347019633296
64.0,-0.5803038206337231,-0.5879378012096793
64.0,-0.5197547880386355,-0.5274787380308847
64.0,-0.45420023271201543,-0.4619397662556433
64.0,-0.38427148085400603,-0.3919520620093972
64.0,-0.310641984567978,-0.31818964514320847
64.0,-0.23402083615548047,-0.24136288805413728
64.0,-0.15514593916398636,-0.16221167441072887
64.0,-0.07477690197093552,-0.08149827366882392
64.0,0.0058726229543129,1.8933295548362397e-16
64.0,0.08111658117783827,0.07576827408347254
64.0,0.1555793423769934,0.15080685826836995
64.0,0.22854378946488926,0.22439308996872775
64.0,0.29930723492108713,0.2958182935469467
64.0,0.3671881880886032,0.36439460524757933
64.0,0.43153291827871687,0.4294615977013239
64.0,0.49172175056417755,0.4903926402016154
64.0,0.5471750335896057,0.5466009335008787
64.0,0.597358721928217,0.5975451610080639
64.0,0.6417895192218924,0.6427347019633296
64.0,0.680039532608451,0.6817343563841599
64.0,0.7117403935485892,0.7141685362791029
64.0,0.7365868054199703,0.7397248827654442
64.0,0.7543394836974895,0.758157274256
64.0,0.7648274603872272,0.7692881967445461
64.0,0.7679497305333824,0.7730104533627367
64.0,0.7636762249725368,0.7692881967445461
64.0,0.7520480998949753,0.7581572742559999
64.0,0.7331773405011873,0.7397248827654441
64.0,0.7072456825299095,0.7141685362791028
64.0,0.674502862006061,0.6817343563841598
64.0,0.6352642102052749,0.6427347019633294
64.0,0.589907616786685,0.5975451610080637
64.0,0.5388698905518958,0.5466009335008785
64.0,0.4826425526874158,0.4903926402016148
64.0,0.42176710320027344,0.42946159770132375
64.0,0.3568298059518909,0.3643946052475791
64.0,0.2884560426115322,0.29581829354694616
64.0,0.21730428989229483,0.22439308996872745
64.0,0.14405977806293474,0.15080685826836968
64.0,0.06942789182471971,0.07576827408347261
64.0,-0.005872622967632457,-9.466647774181198e-17
64.0,-0.0811165811875687,-0.0757682740834728
64.0,-0.15557934238282317,-0.15080685826836987
64.0,-0.22854378946866624,-0.22439308996872767
64.0,-0.2993072349232586,-0.29581829354694633
64.0,-0.36718818808719533,-0.3643946052475793
64.0,-0.43153291827574125,-0.4294615977013239
64.0,-0.49172175055995626,-0.49039264020161505
64.0,-0.5471750335867244,-0.5466009335008786
64.0,-0.5973587219255906,-0.597545161008064
64.0,-0.6417895192202039,-0.6427347019633295
64.0,-0.6800395326075076,-0.6817343563841599
64.0,-0.7117403935486551,-0.7141685362791029
64.0,-0.736586805418443,-0.7397248827654442
64.0,-0.7543394836943221,-0.758157274256
64.0,-0.7648274603870298,-0.7692881967445461
64.0,-0.7679497305421404,-0.7730104533627367
64.0,-0.7636762249701088,-0.7692881967445461
64.0,-0.7520480998897308,-0.758157274256
64.0,-0.7331773405023394,-0.7397248827654442
64.0,-0.7072456825250355,-0.7141685362791029
64.0,-0.6745028620105753,-0.6817343563841598
64.0,-0.6352642102118229,-0.6427347019633294
64.0,-0.5899076167862284,-0.5975451610080639
64.0,-0.5388698905517855,-0.5466009335008785
64.0,-0.48264255268487927,-0.49039264020161505
64.0,-0.42176710321133726,-0.4294615977013239
64.0,-0.3568298059563858,-0.3643946052475791
64.0,-0.2884560426124344,-0.2958182935469462
64.0,-0.2173042898885065,-0.22439308996872762
64.0,-0.14405977806936546,-0.1508068582683696
64.0,-0.0694278918330437,-0.07576827408347263
64.0,0.005376411671221175,1.7319121124709863e-16
64.0,0.07411129870245417,0.06930858459954566
64.0,0.14213245341276246,0.1379496896414718
64.0,0.20878479490712223,0.20526226376117876
64.0,0.2734264246846233,0.2705980500730989
64.0,0.33543480852619373,0.3333278292388734
64.0,0.3942127717850585,0.392847479193551
64.0,0.44919425056415263,0.4485837931713184
64.0,0.4998497431506584,0.5000000000000001
64.0,0.5456914094683835,0.5466009335008787
64.0,0.5862777692100618,0.5879378012096794
64.0,0.6212179535289047,0.6236125064933355
64.0,0.6501754693778372,0.6532814824381881
64.0,0.6728714400231811,0.6766590005871763
64.0,0.6890872908797308,0.6935199226610737
64.0,0.6986668544333603,0.7037018687631912
64.0,0.7015178742489347,0.7071067811865475
64.0,0.6976128934393087,0.7037018687631912
64.0,0.6869895191081387,0.6935199226610735
64.0,0.6697500601712362,0.6766590005871762
64.0,0.6460605420332376,0.6532814824381881
64.0,0.6161491076981805,0.6236125064933355
64.0,0.5803038206301501,0.5879378012096793
64.0,0.5388698905465685,0.5466009335008785
64.0,0.4922463488459928,0.4999999999999999
64.0,0.44088220571275094,0.4485837931713179
64.0,0.3852721259309802,0.39284747919355084
64.0,0.3259516649650485,0.3333278292388732
64.0,0.26349211127951144,0.2705980500730984
64.0,0.1984949845178763,0.20526226376117848
64.0,0.13158624255323628,0.13794968964147156
64.0,0.06341025313915385,0.06930858459954571
64.0,-0.005376411675716731,-8.659560562354932e-17
64.0,-0.07411129871137577,-0.06930858459954588
64.0,-0.14213245342408015,-0.13794968964147172
64.0,-0.20878479490975876,-0.20526226376117868
64.0,-0.2734264246882052,-0.27059805007309856
64.0,-0.3354348085278376,-0.3333278292388734
64.0,-0.39421277179089187,-0.392847479193551
64.0,-0.4491942505619262,-0.4485837931713181
64.0,-0.49984974315733327,-0.5
64.0,-0.5456914094695948,-0.5466009335008788
64.0,-0.5862777692077786,-0.5879378012096794
64.0,-0.6212179535394685,-0.6236125064933355
64.0,-0.6501754693766292,-0.6532814824381882
64.0,-0.6728714400242951,-0.6766590005871763
64.0,-0.6890872908801569,-0.6935199226610737
64.0,-0.6986668544337139,-0.7037018687631912
64.0,-0.7015178742449478,-0.7071067811865475
64.0,-0.6976128934396496,-0.7037018687631911
64.0,-0.6869895191106133,-0.6935199226610737
64.0,-0.669750060168751,-0.6766590005871763
64.0,-0.6460605420290333,-0.6532814824381882
64.0,-0.6161491076964177,-0.6236125064933355
64.0,-0.5803038206327917,-0.5879378012096793
64.0,-0.5388698905469042,-0.5466009335008787
64.0,-0.4922463488437587,-0.4999999999999999
64.0,-0.44088220571386527,-0.4485837931713181
64.0,-0.38527212593159277,-0.392847479193551
64.0,-0.32595166496194555,-0.3333278292388732
64.0,-0.263492111275961,-0.27059805007309845
64.0,-0.1984949845192671,-0.20526226376117865
64.0,-0.13158624255446497,-0.13794968964147147
64.0,-0.06341025314240334,-0.06930858459954573
64.0,0.004828422607866317,1.553815409703171e-16
64.0,0.06639228390995075,0.062181415557998776
64.0,0.1273167512335103,0.123763990092355
64.0,0.18701508863933,0.18415464974584228
64.0,0.2449123685118398,0.24277179945310592
64.0,0.3004510083895292,0.2990509240190704
64.0,0.35309614080996776,0.3524500247088671
64.0,0.40234076437889255,0.402454838991936
64.0,0.44771062644242704,0.4485837931713181
64.0,0.48876879043634985,0.490392640201615
64.0,0.5251198437833989,0.5274787380308846
64.0,0.5564137059728496,0.5594849272637074
64.0,0.5823490000125155,0.5861029708014084
64.0,0.6026759548386363,0.6070765223338174
64.0,0.6171988107584285,0.6222035950943671
64.0,0.6257777047335411,0.6313385071030747
64.0,0.6283300173329492,0.6343932841636453
64.0,0.6248311683842356,0.6313385071030747
64.0,0.6153148537170682,0.622203595094367
64.0,0.59987272064096,0.6070765223338173
64.0,0.578653485342129,0.5861029708014084
64.0,0.5518615006566869,0.5594849272637072
64.0,0.5197547880368004,0.5274787380308845
64.0,0.4826425526860046,0.4903926402016148
64.0,0.44088220571473435,0.4485837931713179
64.0,0.39487592209058514,0.40245483899193557
64.0,0.34506676747499704,0.35245002470886694
64.0,0.29193443125591495,0.29905092401907024
64.0,0.2359906068720459,0.24277179945310545
